detector,source_checkpoint,run_id,variation,speed_mps,terrain,profile,gait_phase,split_ownership,window_count,positive_windows,window_ms,window_semantics
slip,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_1of3,LOADING,walking_validation,100,0,5,"causal [t-L+1,t]"
slip,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_1of3,MID_STANCE,walking_validation,1576,0,5,"causal [t-L+1,t]"
slip,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_1of3,PUSH_OFF,walking_validation,50,0,5,"causal [t-L+1,t]"
slip,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_2of3,AIR,walking_validation,1195,0,5,"causal [t-L+1,t]"
slip,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_2of3,LOADING,walking_validation,100,0,5,"causal [t-L+1,t]"
slip,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_2of3,MID_STANCE,walking_validation,1601,0,5,"causal [t-L+1,t]"
slip,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_2of3,PUSH_OFF,walking_validation,50,0,5,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v00,0,0.1,marble,marble,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v00,0,0.1,marble,marble,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v00,0,0.1,marble,marble,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v00,0,0.1,marble,marble,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v00,0,0.1,concrete,concrete,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v00,0,0.1,concrete,concrete,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v00,0,0.1,concrete,concrete,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v00,0,0.1,concrete,concrete,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v00,0,0.1,sand,sand_walking_support_v1_hardened,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v00,0,0.1,sand,sand_walking_support_v1_hardened,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v00,0,0.1,sand,sand_walking_support_v1_hardened,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v00,0,0.1,sand,sand_walking_support_v1_hardened,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v00,0,0.1,ice,ice,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v00,0,0.1,ice,ice,LOADING,walking_train,66,2,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v00,0,0.1,ice,ice,MID_STANCE,walking_train,79,15,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v00,0,0.1,ice,ice,PUSH_OFF,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v00,0,0.1,ice,ice,TOUCHDOWN,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v00,0,0.1,sand,sand_solref_interpolation_1of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v00,0,0.1,sand,sand_solref_interpolation_1of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v00,0,0.1,sand,sand_solref_interpolation_1of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v00,0,0.1,sand,sand_solref_interpolation_1of3,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v00,0,0.1,sand,sand_solref_interpolation_1of3,TOUCHDOWN,walking_train,6,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v00,0,0.1,sand,sand_solref_interpolation_2of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v00,0,0.1,sand,sand_solref_interpolation_2of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v00,0,0.1,sand,sand_solref_interpolation_2of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v00,0,0.1,sand,sand_solref_interpolation_2of3,PUSH_OFF,walking_train,50,50,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v00,0,0.1,sand,sand_solref_interpolation_2of3,TOUCHDOWN,walking_train,10,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v00,0,0.15,marble,marble,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v00,0,0.15,marble,marble,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v00,0,0.15,marble,marble,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v00,0,0.15,marble,marble,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v00,0,0.15,concrete,concrete,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v00,0,0.15,concrete,concrete,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v00,0,0.15,concrete,concrete,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v00,0,0.15,concrete,concrete,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v00,0,0.15,sand,sand_walking_support_v1_hardened,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v00,0,0.15,sand,sand_walking_support_v1_hardened,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v00,0,0.15,sand,sand_walking_support_v1_hardened,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v00,0,0.15,sand,sand_walking_support_v1_hardened,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v00,0,0.15,ice,ice,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v00,0,0.15,ice,ice,LOADING,walking_train,67,3,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v00,0,0.15,ice,ice,MID_STANCE,walking_train,92,28,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v00,0,0.15,ice,ice,PUSH_OFF,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v00,0,0.15,ice,ice,TOUCHDOWN,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v00,0,0.15,sand,sand_solref_interpolation_1of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v00,0,0.15,sand,sand_solref_interpolation_1of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v00,0,0.15,sand,sand_solref_interpolation_1of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v00,0,0.15,sand,sand_solref_interpolation_1of3,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v00,0,0.15,sand,sand_solref_interpolation_2of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v00,0,0.15,sand,sand_solref_interpolation_2of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v00,0,0.15,sand,sand_solref_interpolation_2of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v00,0,0.15,sand,sand_solref_interpolation_2of3,PUSH_OFF,walking_train,50,50,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v00,0,0.2,marble,marble,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v00,0,0.2,marble,marble,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v00,0,0.2,marble,marble,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v00,0,0.2,marble,marble,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v00,0,0.2,marble,marble,TOUCHDOWN,walking_train,5,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v00,0,0.2,concrete,concrete,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v00,0,0.2,concrete,concrete,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v00,0,0.2,concrete,concrete,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v00,0,0.2,concrete,concrete,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v00,0,0.2,sand,sand_walking_support_v1_hardened,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v00,0,0.2,sand,sand_walking_support_v1_hardened,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v00,0,0.2,sand,sand_walking_support_v1_hardened,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v00,0,0.2,sand,sand_walking_support_v1_hardened,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v00,0,0.2,ice,ice,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v00,0,0.2,ice,ice,LOADING,walking_train,67,3,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v00,0,0.2,ice,ice,MID_STANCE,walking_train,81,17,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v00,0,0.2,ice,ice,PUSH_OFF,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v00,0,0.2,ice,ice,TOUCHDOWN,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v00,0,0.2,sand,sand_solref_interpolation_1of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v00,0,0.2,sand,sand_solref_interpolation_1of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v00,0,0.2,sand,sand_solref_interpolation_1of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v00,0,0.2,sand,sand_solref_interpolation_1of3,PUSH_OFF,walking_train,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v00,0,0.2,sand,sand_solref_interpolation_2of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v00,0,0.2,sand,sand_solref_interpolation_2of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v00,0,0.2,sand,sand_solref_interpolation_2of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v00,0,0.2,sand,sand_solref_interpolation_2of3,PUSH_OFF,walking_train,50,50,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v00,0,0.2,sand,sand_solref_interpolation_2of3,TOUCHDOWN,walking_train,8,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v01,1,0.1,marble,marble,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v01,1,0.1,marble,marble,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v01,1,0.1,marble,marble,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v01,1,0.1,marble,marble,PUSH_OFF,walking_train,60,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v01,1,0.1,concrete,concrete,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v01,1,0.1,concrete,concrete,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v01,1,0.1,concrete,concrete,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v01,1,0.1,concrete,concrete,PUSH_OFF,walking_train,60,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v01,1,0.1,concrete,concrete,TOUCHDOWN,walking_train,6,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v01,1,0.1,sand,sand_walking_support_v1_hardened,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v01,1,0.1,sand,sand_walking_support_v1_hardened,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v01,1,0.1,sand,sand_walking_support_v1_hardened,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v01,1,0.1,sand,sand_walking_support_v1_hardened,PUSH_OFF,walking_train,60,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v01,1,0.1,sand,sand_walking_support_v1_hardened,TOUCHDOWN,walking_train,10,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v01,1,0.1,ice,ice,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v01,1,0.1,ice,ice,LOADING,walking_train,65,1,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v01,1,0.1,ice,ice,MID_STANCE,walking_train,87,23,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v01,1,0.1,ice,ice,PUSH_OFF,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v01,1,0.1,ice,ice,TOUCHDOWN,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v01,1,0.1,sand,sand_solref_interpolation_1of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v01,1,0.1,sand,sand_solref_interpolation_1of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v01,1,0.1,sand,sand_solref_interpolation_1of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v01,1,0.1,sand,sand_solref_interpolation_1of3,PUSH_OFF,walking_train,60,10,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v01,1,0.1,sand,sand_solref_interpolation_2of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v01,1,0.1,sand,sand_solref_interpolation_2of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v01,1,0.1,sand,sand_solref_interpolation_2of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v01,1,0.1,sand,sand_solref_interpolation_2of3,PUSH_OFF,walking_train,60,60,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v01,1,0.1,sand,sand_solref_interpolation_2of3,TOUCHDOWN,walking_train,8,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v01,1,0.15,marble,marble,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v01,1,0.15,marble,marble,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v01,1,0.15,marble,marble,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v01,1,0.15,marble,marble,PUSH_OFF,walking_train,60,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v01,1,0.15,concrete,concrete,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v01,1,0.15,concrete,concrete,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v01,1,0.15,concrete,concrete,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v01,1,0.15,concrete,concrete,PUSH_OFF,walking_train,60,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v01,1,0.15,sand,sand_walking_support_v1_hardened,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v01,1,0.15,sand,sand_walking_support_v1_hardened,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v01,1,0.15,sand,sand_walking_support_v1_hardened,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v01,1,0.15,sand,sand_walking_support_v1_hardened,PUSH_OFF,walking_train,60,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v01,1,0.15,ice,ice,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v01,1,0.15,ice,ice,LOADING,walking_train,65,1,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v01,1,0.15,ice,ice,MID_STANCE,walking_train,70,6,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v01,1,0.15,ice,ice,PUSH_OFF,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v01,1,0.15,ice,ice,TOUCHDOWN,walking_train,40,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v01,1,0.15,sand,sand_solref_interpolation_1of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v01,1,0.15,sand,sand_solref_interpolation_1of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v01,1,0.15,sand,sand_solref_interpolation_1of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v01,1,0.15,sand,sand_solref_interpolation_1of3,PUSH_OFF,walking_train,60,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v01,1,0.15,sand,sand_solref_interpolation_2of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v01,1,0.15,sand,sand_solref_interpolation_2of3,LOADING,walking_train,40,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v01,1,0.15,sand,sand_solref_interpolation_2of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v01,1,0.15,sand,sand_solref_interpolation_2of3,PUSH_OFF,walking_train,14,14,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v01,1,0.2,marble,marble,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v01,1,0.2,marble,marble,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v01,1,0.2,marble,marble,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v01,1,0.2,marble,marble,PUSH_OFF,walking_train,60,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v01,1,0.2,concrete,concrete,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v01,1,0.2,concrete,concrete,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v01,1,0.2,concrete,concrete,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v01,1,0.2,concrete,concrete,PUSH_OFF,walking_train,60,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v01,1,0.2,concrete,concrete,TOUCHDOWN,walking_train,1,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v01,1,0.2,sand,sand_walking_support_v1_hardened,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v01,1,0.2,sand,sand_walking_support_v1_hardened,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v01,1,0.2,sand,sand_walking_support_v1_hardened,MID_STANCE,walking_train,64,0,20,"causal [t-L+1,t]"
